"Timestamp","Dogs.in.ICU","Shift.Time","Count_Crt","Count_Int","Count_Wel","Count_Dsc","Count_Dis","Count_New","Count_Vols"
2016-03-07 21:34:00,10,2.5,0,1,9,NA,NA,0,2
2016-03-08 09:43:00,5,2,0,1,4,NA,NA,0,1
2016-03-08 21:35:00,7,2.5,0,3,4,NA,NA,NA,1
2016-03-09 12:05:00,3,3.5,1,2,0,NA,NA,0,1
2016-03-09 20:15:00,3,1,0,3,0,NA,NA,NA,3
2016-03-10 10:15:00,3,2,0,3,0,NA,NA,0,1
2016-03-10 20:41:00,3,1,0,2,1,NA,NA,NA,2
2016-03-11 09:27:00,3,1,0,1,2,NA,NA,NA,3
2016-03-12 21:52:00,7,3,1,2,4,NA,NA,2,1
2016-03-13 08:52:00,7,2,1,2,4,NA,NA,NA,2
2016-03-13 21:58:00,9,4,2,2,5,NA,NA,2,1
2016-03-14 09:05:00,10,2.5,0,6,2,NA,NA,0,2
2016-03-14 21:55:00,9,3,1,5,3,NA,NA,1,3
2016-03-15 09:21:00,9,3,1,6,2,NA,NA,0,2
2016-03-16 00:09:00,13,6,0,9,13,NA,NA,4,1
2016-03-16 10:19:00,12,4,1,8,3,NA,NA,1,2
2016-03-16 21:23:00,14,4,0,8,6,NA,NA,0,1
2016-03-17 13:30:00,14,6,0,8,6,NA,NA,0,2
2016-03-17 23:52:00,15,5,1,9,5,NA,NA,1,2
2016-03-18 10:58:00,15,3,0,9,6,NA,NA,0,3
2016-03-18 22:20:00,19,4,0,6,12,NA,NA,4,2
2016-03-19 12:53:00,15,5,0,5,10,NA,NA,0,3
2016-03-19 19:52:00,16,1.5,0,2,14,NA,NA,0,3
2016-03-20 08:30:00,16,1.5,1,3,12,NA,NA,NA,2
2016-03-20 20:06:00,17,2,2,5,10,NA,NA,4,4
2016-03-21 09:31:00,16,2.5,3,2,11,NA,NA,0,2
2016-03-21 21:13:00,16,3.5,2,3,11,NA,NA,0,3
2016-03-22 10:53:00,10,4,2,8,6,NA,NA,0,2
2016-03-22 20:23:00,10,2.5,2,1,7,NA,NA,1,2
2016-03-23 13:01:00,4,5,1,2,1,NA,NA,0,2
2016-03-23 21:05:00,4,2.5,0,3,1,NA,NA,0,2
2016-03-24 20:04:00,5,2,0,3,2,NA,NA,NA,2
2016-03-25 09:46:00,4,2.5,0,3,1,NA,NA,0,3
2016-03-25 22:50:00,15,4.5,0,5,10,NA,NA,1,2
2016-03-26 12:18:00,15,5,0,5,9,NA,NA,0,1
2016-03-26 21:08:00,18,3,1,4,13,NA,NA,4,3
2016-03-27 10:38:00,18,2.5,1,1,16,NA,NA,NA,3
